id,BT_Score_Bipartite,BT_Strength_Bipartite,BT_Total_Wins
2,-1.7545432333077289,0.17298623860091572,4.0
20,-0.9867828736515368,0.37277402514008634,7.0
21,0.09610776265520099,1.100877691105123,14.0
22,0.39167910408478823,1.4794628816254742,16.0
23,1.2002994442219028,3.321111261432162,21.0
24,0.6962431438568252,2.0062015214817475,18.0
25,-0.5128063298910415,0.5988127525073104,10.0
26,1.2002994442219028,3.321111261432162,21.0
29,1.2002994442219028,3.321111261432162,21.0
33,0.27104554613415416,1.311334795254965,11.0
34,-0.8533617366680986,0.4259804879618963,8.0
36,0.09610776265520099,1.100877691105123,14.0
38,0.8558315025939318,2.3533303675630854,19.0
41,-1.0461289914357448,0.3512949863786475,4.0
45,1.8381981877131282,6.285203295829569,24.0
46,-1.0419415732393122,0.3527690895862547,7.0
52,2.9105402742160837,18.366718951596216,27.0
54,-0.6781729309234265,0.5075434627109395,9.0
56,-0.3546081598647803,0.7014482449410298,11.0
58,-0.5590582519338164,0.5717472522592524,7.0
59,-1.0419415732393122,0.3527690895862547,7.0
63,-0.3546081598647803,0.7014482449410298,11.0
64,-0.2014979330591675,0.8175052672933703,12.0
65,-0.5128063298910415,0.5988127525073104,10.0
67,2.9105402742160837,18.366718951596216,27.0
68,-0.5128063298910415,0.5988127525073104,10.0
69,1.0229601521991782,2.781416004602156,20.0
71,0.6962431438568252,2.0062015214817475,18.0
74,-0.6781729309234265,0.5075434627109395,9.0
75,-0.8533617366680986,0.4259804879618963,8.0
77,-1.0419415732393122,0.3527690895862547,7.0
78,-1.2489945866752366,0.28679299745664455,6.0
81,-0.05175779075817196,0.9495588309165609,13.0
82,-0.6781729309234265,0.5075434627109395,9.0
84,1.2002994442219028,3.321111261432162,21.0
88,-1.2489945866752366,0.28679299745664455,6.0
90,-0.6781729309234265,0.5075434627109395,9.0
93,-1.0419415732393122,0.3527690895862547,7.0
97,-1.0419415732393122,0.3527690895862547,7.0
98,0.6962431438568252,2.0062015214817475,18.0
103,1.601483249380976,4.960384457774143,23.0
104,-1.0419415732393122,0.3527690895862547,7.0
105,0.2434740008453099,1.2756731509859245,15.0
106,-0.6781729309234265,0.5075434627109395,9.0
110,0.09610776265520099,1.100877691105123,14.0
113,0.5421015229183047,1.719616881874658,17.0
114,-0.5128063298910415,0.5988127525073104,10.0
118,1.2002994442219028,3.321111261432162,21.0
119,1.8381981877131282,6.285203295829569,24.0
121,0.2434740008453099,1.2756731509859245,15.0
123,1.3914384290243949,4.02062928535033,22.0
125,1.3914384290243949,4.02062928535033,22.0
130,-0.8533617366680986,0.4259804879618963,8.0
132,0.8802504781170783,2.4115036596715176,7.0
133,-1.2489945866752366,0.28679299745664455,6.0
138,1.0229601521991782,2.781416004602156,20.0
140,0.39167910408478823,1.4794628816254742,16.0
145,-0.3546081598647803,0.7014482449410298,11.0
146,2.454071785826621,11.63562817981425,26.0
148,-0.8533617366680986,0.4259804879618963,8.0
151,-1.2489945866752366,0.28679299745664455,6.0
154,-0.5128063298910415,0.5988127525073104,10.0
155,-1.006672635330762,0.3654328873730139,3.0
157,-1.4177154482808227,0.24226685632457295,2.0
158,-1.2489945866752366,0.28679299745664455,6.0
159,-0.2014979330591675,0.8175052672933703,12.0
160,0.2434740008453099,1.2756731509859245,15.0
161,-0.3546081598647803,0.7014482449410298,11.0
165,0.08003131771727885,1.0833209942843252,9.0
166,3.65390138076685,38.62506355938012,28.0
167,-0.8533617366680986,0.4259804879618963,8.0
168,1.0229601521991782,2.781416004602156,20.0
170,-0.2014979330591675,0.8175052672933703,12.0
171,-1.2489945866752366,0.28679299745664455,6.0
172,1.0229601521991782,2.781416004602156,20.0
175,1.2002994442219028,3.321111261432162,21.0
