id,theta,se
1,-0.7791892651773428,0.4225850153833113
2,-0.05336671632221345,0.194740219274488
3,0.4560975150359373,0.3265638745029774
4,-0.27032013697008767,0.33310643829536446
5,0.00503110215761156,0.1413090724737579
6,0.7226108267353939,0.24547205079781398
7,-0.4183126571758451,0.33162935941104116
8,-0.5442648994240079,0.2770116654798685
9,1.0066881942425019,0.36890701067416004
10,-0.1522790227658013,0.28524400354835194
11,-0.1311676613278849,0.27077041270777147
12,-0.3749279293530708,0.33860751441487796
13,-1.0831617475534079,0.36126170805904345
14,0.7273452180591868,0.24773259235261122
15,-0.3439211204216378,0.3402587719242782
16,0.5548122463113018,0.28533822666445374
17,-0.35378854082959765,0.3400312450100616
18,0.6578287542538572,0.23568619895585013
19,-0.6773657996935207,0.17826035047405114
20,2.082067565670433,0.5397298994264597
21,-0.6742684556082371,0.17843707128167366
22,0.6883010327381964,0.23455496115782165
23,1.1362031891237725,0.3829974400763736
24,0.97937188366022,0.3631017591849599
25,-0.047523646643061926,0.18739218899941648
26,1.765138658060017,0.47585245146526156
27,-0.5788829383254325,0.2514104881470487
28,0.04840211014275701,0.18856163302239443
29,1.7589132115287416,0.47447679222876993
30,-0.6482852872339419,0.19057355983457835
31,-0.9644227705195259,0.3480852544252307
32,0.17247239096112432,0.29757309108550356
33,-0.04838597451023612,0.18848793716968298
34,-1.4016669330415605,0.35278908795769137
35,0.8812088603753613,0.3310652343309828
36,-0.7200574166404852,0.20169760695554864
37,-0.10522244402397515,0.36182176694465246
38,1.0885701224078694,0.3799305329689221
39,0.8216777593029572,0.3020379518428716
40,-0.0411232629042136,0.17916768506553113
41,1.0074596414763093,0.36905373251739054
42,0.6001258990668047,0.26033359771406145
43,2.340861361926489,0.588325689208178
44,-0.8889952043408077,0.32331946953293667
45,-0.5921149148623905,0.24031535721874836
46,-0.32890984759818837,0.34007216191696127
47,1.1170631818748962,0.3819891190973301
48,1.3028860604675765,0.38830281416835866
49,-0.5654032142535763,0.26198048362773824
50,-0.5956919564311614,0.23720299055472968
51,-0.657109528822609,0.18464658861029615
52,0.829488677899831,0.30625895317090585
53,-0.31003497245878425,0.3389215249169726
54,-0.6559270456561402,0.1853545605168449
55,0.6047310644213049,0.2578193357609654
56,-0.6814118389454712,0.17849987557278355
57,-1.1241370118933716,0.3602648339415083
58,-0.33149423538299655,0.34015015427891837
59,0.0912539971127411,0.23690170742023664
60,-0.7357145929491379,0.2162044574020057
61,-0.24766391667759283,0.32765315548395796
62,2.0950821760636917,0.5421999122313567
63,0.03961048605098416,0.177249362975178
64,0.5549049955580219,0.285288993602706
65,0.7455281871301592,0.2574357886072414
66,0.5277825128589136,0.40915809771768225
67,0.7719821471997033,0.2730670702255313
68,0.875821447987783,0.32874505710299784
69,-0.304025801423695,0.3383394752877744
70,0.055489199743733064,0.19742414964722158
71,-0.6688477078908813,0.17948382203578478
72,-0.6575552236591994,0.18438759437640032
73,-0.0004827777992236094,0.1404077780204287
74,-0.6425939286068508,0.1950385591241854
75,0.81936077495069,0.30076396535709826
76,-1.0598496915531332,0.3607304989169798
77,-0.6790238591614426,0.1782941096052331
78,-0.24420019305828403,0.32667709578293613
79,-0.487354403790548,0.3085765665261826
80,0.1052283848627908,0.24993237278220318
81,-1.208169934359941,0.35308119100206287
82,0.8139809540885828,0.29776897424837245
83,0.2341897333104255,0.3244232437114607
84,1.8980711551679732,0.5038832437002431
85,-0.3403550241721942,0.3452185747910187
86,-0.6488154374461508,0.19017973732001084
87,0.8819060081944072,0.33136097041672563
88,-0.6228852623744201,0.2124885521448424
89,-0.827077425160614,0.2904173368523237
90,-0.16242242085189054,0.2914520276350785
91,-0.613385483071244,0.22125397499962712
92,1.8395241209315054,0.4918391304175335
93,-0.581245658014531,0.24948007105076675
94,0.33389889989866295,0.9384361559063431
95,-0.665385396265023,0.18062042779932894
96,-0.3438586453051653,0.3441461086146573
97,-0.05051708471536903,0.19117987724105043
98,-0.8224647221304383,0.2874296576272553
99,-0.0029085268797077613,0.14070346005873405
100,-0.5515212363863257,0.27206378364946476
101,0.571616509670151,0.2762136087655952
102,0.0685633992446992,0.21291374516801306
103,-0.12708297128216267,0.41990667416622157
104,2.055602695226715,0.5346908045850719
105,-0.6698318256579898,0.17922579841183203
106,-1.24524249436551,0.3493350951221291
107,0.2638381939422183,0.3327455159960251
108,0.029822874669907663,0.16463435948756222
109,-0.6704214066761092,0.17908541833520328
110,-0.6954865633723778,0.18325524598937773
111,0.619086335086263,0.25031292202552013
112,-0.8091407257544766,0.27834150199887864
113,0.6288207095799111,0.2456715299791218
114,0.008622023320745995,0.1430148326383426
115,1.2505238175858961,0.38616357141251406
116,-0.794157124092226,0.2672841591800183
117,-0.7071873844005294,0.19092811946527233
118,0.8320649657557162,0.3076254408687524
119,0.18791186741240495,0.30560804832610944
120,0.7515169860600901,0.26087917842768726
121,-0.0225358236752081,0.15574132703528307
122,-0.8850427290554115,0.7751089029250863
123,-0.7730532213700153,0.2501792454131535
124,1.7772439264153923,0.4785105508076358
125,1.693915523504187,0.4597796708076404
126,-0.9808566955867305,0.3516090812927753
127,1.3792980701809288,0.3949711223332424
128,-0.5960760948829429,0.23686612040129304
129,0.30654697374720175,0.34011338854340256
130,-0.11471345506282137,0.25789070854328683
131,-0.5895977416298639,0.24247798143970628
132,-0.7290698387898921,0.2099627833261982
133,-1.1669143152391177,0.3571828755568273
134,0.5259181404204961,0.29985772459397086
135,-0.7750016858366997,0.25183248251558654
136,-0.6784615831929905,0.1782726163884248
137,-0.15775822468653705,0.2886546435621375
138,0.756082868721506,0.2635557038329428
139,0.34303409457511996,0.3956875581726704
140,0.6327326696914919,0.24394919900622392
141,-0.046181447207614405,0.18567988969892407
142,-0.19413107754486325,0.3080582422308642
143,-0.6566816067569737,0.1848993380891672
144,0.7245847672164384,0.24639802121580956
145,1.3990019950515504,0.39751836938528384
146,1.3495383405283712,0.3917808546716708
147,-0.02515128657828133,0.15882735065098594
148,1.3059932347505974,0.3884816609764256
149,-0.6001228362299733,0.23328802654685674
150,0.6156094515759765,0.2520715141068799
151,0.137308363982623,0.27547598762058806
