id,theta,se
110027826921,-0.4116896847229075,0.338998795742632
110028633218,-0.08092450798057854,0.2765398632542107
110035139358,-0.40761278928544314,0.3397610313323461
110044533326,0.16518682760558878,0.31916471135862257
110045555227,1.1037615028341605,0.46525532784018986
110045866789,-0.6803975660610153,0.23292643816700953
110052299472,1.561039198710954,0.5414616010171157
110052932631,-0.6612024264970282,0.23426829776350006
110058819335,-0.013897261013783323,0.2563602829591257
110061539364,0.6511637195608014,0.3866978801973149
110064745587,-0.15107073122090892,0.30735217779363094
110065459693,-0.19578669125572767,0.32382202370378527
110075894633,0.3406958993210273,0.3712632190823035
110086673956,0.1351726699065241,0.30527566248961857
110089981866,-0.529996077174665,0.2983993146828999
110092539338,-0.7540784235928459,0.26148039197902984
110093995576,-0.2320522645361666,0.33407759052138425
110098721984,-0.12086234090480895,0.2943677725095502
120023458674,0.9175467972042108,0.42831136990532165
120029547131,-0.9917081535487339,0.3625475930480989
120034985998,-0.14918294183395356,0.30657641334957514
120036694429,1.7327836374035133,0.5701594458900046
120037224769,0.5379301327070493,0.38323140860006183
120042625533,0.6328617088762336,0.3856538306024775
120045521527,0.4812941404743414,0.3823745000224756
120046546199,-0.4451788279702995,0.33114226509073685
120046721991,0.580627978513983,0.38387110828551
120049597123,-0.5435768326711653,0.2915309638446296
120054648243,0.7525989656758445,0.3974555738114473
120055987214,0.4865085748461809,0.38248967314449234
120061496511,-0.7185572060484312,0.24274238198698828
120064851452,1.1179646198207913,0.46785451016301716
120066371486,-0.30747231059304986,0.3456058145720896
120072433168,1.086480375682014,0.4620474042900983
120073575495,-1.2705305332675596,0.3748136715270442
120076239149,0.3850453741803257,0.37693683284959123
120076678199,-0.47087607697630474,0.3231626916002793
120078264619,0.9614402675895367,0.43738279157808824
120081943867,-0.5603776020322659,0.2825368145194883
120081996415,0.7626539741556737,0.398969976536888
120083554121,-0.07211265184192511,0.27281952528814085
120087412241,0.5871266014735445,0.3840150719478989
120089855464,-0.6435957128983257,0.239088287523156
120095443671,0.12129686813530023,0.2985495434061986
130016365323,-0.949261314044905,0.35270282135403597
130018142989,-1.8059883106750625,0.48157325995540984
130024469222,0.03830716989791727,0.26205290652444924
130031873317,-0.07392356388645692,0.27357022374008466
130041141352,1.0976827164990934,0.4641326744639231
130049661453,1.141023928808802,0.47200565703237
130052485424,-1.2016191554053306,0.3752968981233884
130064734754,-1.3397133294858627,0.3775366603592661
130073832265,0.2149026007497815,0.33921004261888865
130075114343,-0.6174084691628071,0.2507776578064732
130078453683,-0.5265253491522692,0.3000896571025834
130078778594,-0.4620478748957623,0.3260963941320964
130079821813,-0.7988803578726665,0.28812174815730734
130081397834,-0.6159475835134014,0.2515345927551489
130082776252,0.21236684713337153,0.3382890208467416
130083585444,0.09899180602725939,0.28761499986139577
130084826196,1.248597900308075,0.4904511696853761
130088445915,0.5731145717279176,0.3837249063275931
130092749787,0.7078315458870919,0.3916529577094971
130095235267,-0.5345950137184512,0.2961178085310418
130098363736,-0.86152501379379,0.3208859689354904
130098749758,-0.17167904227658004,0.3154236426963551
140012475985,0.2924824042645082,0.3620088015685112
140012588323,-0.6019200636297396,0.25912338341212904
140013936122,-1.4957425925618582,0.40299523130841464
140017132769,0.11762756154284859,0.2967529869019541
140018187569,-0.9375383523006318,0.34938225261458117
140026873743,-0.33355189589126294,0.34643573694730445
140034326257,0.9140223976679747,0.4275821641495366
140035215969,0.6483947326798811,0.38652356301109386
140038668852,0.9540479173802272,0.43586088165210674
140043612712,0.01638973326661248,0.2570964488874919
140043895656,-0.1196416268075209,0.29382316063411723
140045557273,0.7144720620879731,0.39241108452478685
140045762952,0.681737053696974,0.38903561812191767
140046736644,-0.7452594186124581,0.2563886301507389
140047549216,1.482068418672454,0.5284709745053685
140048358285,-0.7870860077856411,0.28119243991836684
140055768864,-0.4437785645477007,0.3315281592923097
140056165667,-1.1567303638592508,0.375719292650876
140061626491,-0.5093431065701068,0.30803989793792586
140063977658,0.8571596752207248,0.4159869723769125
140064713665,-0.17402112728253324,0.31629128606804136
140064787385,-0.6185423649268618,0.25019569533353403
140071655168,0.08528804557277156,0.2810210470014515
140073579147,0.796921159210999,0.40462923984473254
140075611743,-0.3622480286720905,0.3454478822702375
140078125929,-0.4314820963646099,0.3347009607009437
140079852872,-1.1859134768240993,0.37550522286420424
140082352743,-0.42527807316818,0.3361551332662662
140087868586,-0.06148752217533339,0.2685991614904365
140092552374,-0.5053810479633011,0.3097710756718562
140092892663,-0.8315107860797023,0.30616841294718594
140097747589,1.561039198710954,0.5414616010171157
140099743682,0.09038640067519284,0.28344969505788287
150016266852,0.9836560278408246,0.44192704024343815
150022616226,0.6696373286848366,0.3880180243912301
150023489839,-0.2629316903148628,0.34042431958331915
150026812693,0.409821562973729,0.37910358195879346
150027613742,-0.8611688846694833,0.3207228400748586
150027977342,-0.49731625284693476,0.3131733685624929
150038365688,-0.8291424316612372,0.3049257783002294
150038782491,-0.6321838419718886,0.24366451690183982
150044487712,0.6348383261006153,0.3857546036008986
150052879942,-0.23370733001160926,0.3344742159278228
150059821881,-0.6836898413841772,0.23314333482483524
150059938121,0.1582240170981997,0.31604466089383004
150061585118,0.25958940872901953,0.3535967516252125
150066663443,-0.9114126444833197,0.34098084802022716
150074569757,1.6882420553901445,0.5626798060845921
150084142367,0.027543759841446733,0.25919941662806806
150092941462,0.40349218363038697,0.37861103562074094
150093232398,0.26345603512192217,0.3546792262753125
150097338449,0.6070080370163902,0.38457800739194087
160012387827,0.29355391272559034,0.36225307601915846
160012534726,0.10045978367193871,0.28833137730602115
160012974993,1.4899494426641484,0.5297601778868215
160019563943,-0.38628581230364456,0.3430700029690671
160021727255,0.006593158660526337,0.25604131605752684
160028546368,0.3504158643577789,0.3727229402351898
160029365996,-0.4321637750378071,0.33453519806083853
160031792692,0.33660941830952973,0.37061084240593994
160031868762,0.19582096065029297,0.33200527154297693
160043861677,0.08252926438509185,0.2797232251948368
160044479271,1.7327836374035133,0.5701594458900046
160045614613,-0.7656957421359617,0.2683798606191818
160047247163,0.6512286805763948,0.3867020417901263
160049575843,-0.5625007673245825,0.28136737822342067
160052966968,0.7849872944565319,0.4025772039206138
160053732341,0.7703044795764724,0.40016923582888614
160054826587,0.3162482414417789,0.36700502526384576
160061513621,-0.21113445839443323,0.3285230705381922
160062974191,0.7679163602288748,0.39979065464964025
160064561981,1.2212600364298303,0.485880997408337
160065868722,-0.48544368666534077,0.3178812904563378
160071541825,-0.70274398317891,0.23687414523462488
160074633215,-0.03934108415829329,0.2612361492668406
160076427948,0.8661239378242909,0.4177800107446133
160082324817,0.7460644470913537,0.39651071261960147
160086565159,1.0896467060841017,0.46263897160306017
160089436152,-0.5343203931677805,0.2962553557020739
160091719933,0.6325697077242936,0.38563918092043353
160091925488,0.5399830598346799,0.38325534477635603
160096835698,0.0948290224438417,0.2855916935034152
160097264276,-1.5941847365832125,0.42794657692850413
170015365753,0.3247384296427539,0.36858180477502894
170017477464,-0.25358127617613935,0.33873859573193715
170018638796,0.9932823753026592,0.4438790829450148
170022657516,-1.9877754239207501,0.5217149469712433
170025436317,0.45003428551051106,0.38139104720370637
170025726295,0.23977082502040117,0.34764562625175427
170026767439,-0.4310871514712392,0.33479645618244575
170028691874,0.388140952516836,0.37724368577944084
