id,theta_2PL,se_2PL,theta_1PL,se_1PL
1,0.12783701191910682,0.26589266902785497,0.1590760984660327,0.3549239900065424
2,-0.4212863106295174,0.32891854092775147,-0.6900621435313842,0.32812336807921405
3,0.8429221065777213,0.31496822025074883,1.3492814315371904,0.41880652490652315
4,0.3355177036494142,0.3419630560868275,0.43608146349813826,0.37844441597575545
5,-0.041809025074357506,0.1653031143644806,-0.32653195794321027,0.3688119949598305
6,0.7146646675033478,0.24387794636871765,1.0090810708111881,0.40419977300049503
7,0.8611712894332586,0.3239969333031305,1.1767080361962015,0.4129268136167781
8,-1.3675239079319692,0.1499519435933177,-1.9058376780754966,0.4010509664081234
9,0.9416963699464748,0.35593025577999277,1.5305371271148207,0.43449924871700707
10,-0.004267500262074315,0.08573058803795344,-0.07248995347145656,0.3390366455332558
11,-1.1216103727996372,0.3260217244538776,-1.591466921147917,0.3829395097188107
12,0.022908104883601618,0.12794813979360325,0.15907609846603327,0.3549239900065429
13,-0.7022971596462221,0.12693313511541648,-1.0658809094995028,0.3737315084220464
14,0.48763092310833867,0.3163645679588957,0.576125891625656,0.3695432896759751
15,-1.141350399771648,0.31932619244508736,-1.745299521055248,0.398881045834992
16,1.440864356279387,0.4170272685212363,1.5305371271148196,0.43449924871700707
17,0.011917780660058636,0.10185999364518813,0.04030115901355307,0.33660172264121585
18,1.4520296786488331,0.41877321592579225,1.5305371271148214,0.4344992487170075
19,-0.674736563010352,0.05719665097458375,-0.6900621435313836,0.3281233680792138
20,1.3514794520706488,0.4056453924651839,1.5305371271148203,0.4344992487170071
21,-1.3128582361700682,0.18962311284647831,-1.7452995210552442,0.39888104583499173
22,0.15963596797619106,0.2884190407221842,0.292939714842887,0.375003719251273
23,1.5305503871537978,0.4326031347211728,1.9469565341784496,0.4770805694754339
24,1.3463383152620185,0.4051375160946061,1.5305371271148205,0.43449924871700685
25,1.3492909263514068,0.4054272872920852,1.530537127114821,0.4344992487170071
26,1.562473586804155,0.4387782917664597,1.7289753691815326,0.45645063198660457
27,-0.2699708870035955,0.3319891992708844,-0.3265319579432102,0.36881199495983086
28,-0.26707369767881933,0.33137510359105954,-0.46002508267429526,0.3583866223454891
29,1.0235575920792057,0.37659401423614675,1.1767080361962003,0.4129268136167782
30,-0.48989532379907963,0.3036299111030781,-0.690062143531383,0.32812336807921316
31,-0.6670073927477939,0.08790509953105212,-0.690062143531383,0.32812336807921316
32,0.022473710752378074,0.12697003262504,0.2929397148428882,0.37500371925127335
33,-0.606996645455512,0.20778538751169714,-0.6900621435313836,0.3281233680792138
34,-1.4576995418452507,0.24853722333331413,-2.238952349450239,0.4245992352889761
35,0.7895706034076106,0.28516295812825326,1.0090810708111888,0.404199773000495
36,-0.17014015176733535,0.2941612228419182,-0.19350322315056584,0.3575320393640998
37,0.0034369062429191683,0.08459922271056346,0.04030115901355379,0.3366017226412165
38,0.8985168090608014,0.34038546324008506,1.3492814315371922,0.4188065249065235
39,0.7082621321332422,0.241483476233834,0.7114024947101608,0.3689386472055359
40,-0.6748290862944577,0.056831115199740746,-0.8016184207857424,0.34312376591871707
41,0.21674614931112585,0.3173028534526812,0.5761258916256572,0.3695432896759742
42,0.6650620463411194,0.236313579308455,0.7114024947101604,0.3689386472055359
43,1.2260034339907724,0.39670677991232495,1.3492814315371917,0.41880652490652354
44,-1.330280108568022,0.1685912012214504,-1.4536698019194019,0.35995971790452624
45,-0.6618838796952926,0.10461977897752815,-0.6900621435313836,0.32812336807921433
46,0.11042560924045963,0.2510638877067948,0.29293971484288817,0.3750037192512733
47,1.3892443362455897,0.4098662199054785,1.5305371271148216,0.43449924871700724
48,0.32175650844239684,0.34121647186847753,0.5761258916256575,0.3695432896759748
49,0.6468420955563768,0.2403329071924219,0.8528116408013304,0.3851942052034586
50,0.2166763738193798,0.317275253832491,0.576125891625658,0.3695432896759747
51,-0.6899362766900372,0.09116243164107964,-0.9276880913188953,0.3660205814212429
52,0.7704273123987225,0.273697276685492,1.0090810708111897,0.4041997730004953
53,-0.6852879050876015,0.07375241110108713,-1.2020715315099217,0.362254386570629
54,0.0008819528370806731,0.08252341909956848,0.040301159013553786,0.3366017226412165
55,0.8610072919820664,0.3239187614446563,1.0090810708111895,0.4041997730004949
56,-0.1665425626959126,0.2920734008750435,-0.32653195794321027,0.3688119949598305
57,-1.0781065998609938,0.33634862193941006,-1.5914669211479122,0.38293950971881
58,-0.063002675610078,0.19799666066290875,-0.19350322315056584,0.35753203936409994
59,0.6059560576179649,0.25834542750224765,1.0090810708111893,0.40419977300049514
60,-0.6815138882205937,0.058012073595857076,-0.9276880913188953,0.3660205814212429
61,-0.6236042682911187,0.18443401829805606,-0.6900621435313842,0.32812336807921405
62,0.9822555626389609,0.36748721338707524,1.3492814315371917,0.4188065249065239
63,0.9191693803393522,0.34826063511143784,1.1767080361961997,0.41292681361677774
64,-1.3356870127024274,0.16255476951470513,-1.5914669211479122,0.38293950971881013
65,1.6503287671723839,0.45639766857640174,1.7289753691815328,0.45645063198660435
66,0.6859119864159443,0.23620335756113925,0.852811640801332,0.3851942052034591
67,0.5000846878977935,0.31155416214131526,0.71140249471016,0.36893864720553554
68,1.2872936410831886,0.4003271386398605,1.5305371271148194,0.43449924871700707
69,-0.16805308515875644,0.2929571696126258,-0.46002508267429654,0.3583866223454883
70,0.19342100038719526,0.3070839396089619,0.29293971484288817,0.37500371925127307
71,-0.7903445157319301,0.2529622397865168,-1.3285477822276497,0.35119338065802036
72,-0.7227604418999317,0.1690310037036611,-1.4536698019193997,0.3599597179045252
73,-0.04983254067550365,0.17860824837521777,-0.19350322315056684,0.3575320393640997
74,0.04302241016743429,0.16745440961976113,0.2929397148428881,0.375003719251273
75,0.46383691147668704,0.32442912497625226,0.8528116408013292,0.3851942052034582
76,0.034866381306340184,0.15270887415413953,0.04030115901355307,0.3366017226412159
77,-0.041979458599210095,0.16559939672082935,-0.32653195794320905,0.3688119949598307
78,-0.01523183850715551,0.10990785560867075,-0.19350322315056587,0.35753203936409994
79,-0.12018083348390042,0.2593094854920204,-0.3265319579432102,0.3688119949598309
80,0.004003306748923118,0.0853518062380083,-0.1935032231505667,0.35753203936410005
81,-0.05509016205397239,0.186680006146226,-0.32653195794320916,0.36881199495983064
82,0.8392255980481476,0.3130594955537281,1.0090810708111901,0.40419977300049514
83,0.41122484236534945,0.3369268812269769,0.5761258916256563,0.36954328967597544
84,1.963082173204224,0.5146160815911456,2.1855246479136317,0.5008691113667334
85,-0.19565206270216992,0.3073636385896499,-0.5808246805457058,0.3367468240279568
86,0.3048830449706871,0.33958394735527975,0.8528116408013292,0.3851942052034582
87,0.004353172459261734,0.08586207451561564,0.15907609846603304,0.3549239900065433
88,-0.8828862285747034,0.31267153601979825,-1.2020715315099217,0.3622543865706289
89,0.015441829442035385,0.11043094693813434,0.15907609846603327,0.3549239900065429
90,-1.522975201722552,0.30035659201068327,-2.067614763715881,0.40542686432220043
91,-0.6746824637463901,0.05741185472763623,-0.8016184207857413,0.3431237659187167
92,2.0375993926780924,0.5271339253720261,2.1855246479136308,0.500869111366733
93,0.08980375993446385,0.23065725047162047,0.2929397148428881,0.375003719251273
94,-0.8244575618099804,0.7840479207576388,-0.5915911813969654,0.9108824736558553
95,0.050338791613584795,0.17947722937928584,0.15907609846603377,0.3549239900065433
96,-1.3687745598411645,0.15061887947585345,-1.745299521055248,0.3988810458349922
97,0.2728712049655075,0.33425169965510915,0.43608146349814003,0.37844441597575595
98,-1.1948555706466317,0.2941160701633551,-1.7452995210552442,0.39888104583499173
99,1.1293191774309062,0.3905358425187337,1.1767080361962015,0.41292681361677813
100,-0.07686976850699802,0.21579642597532972,-0.4600250826742938,0.3583866223454893
101,1.069727021993574,0.3840903926170895,1.176708036196199,0.4129268136167782
102,0.5502546698493078,0.28837820711436857,1.0090810708111877,0.4041997730004948
103,-0.16190236323406565,0.28929271056254113,-0.07248995347145683,0.3390366455332564
104,0.4608225355004744,0.3253440290596986,0.8528116408013318,0.38519420520345876
105,-0.006453109349532741,0.08952962964781029,-0.07248995347145681,0.3390366455332564
106,-1.011147818509632,0.3411435861166558,-1.3285477822276484,0.3511933806580198
107,0.7569987156216785,0.26571137328493294,0.8528116408013307,0.3851942052034589
108,0.0015340809699832631,0.08282990009567803,0.04030115901355279,0.3366017226412147
109,-0.01802577617191251,0.11662996154198145,-0.193503223150566,0.35753203936409966
110,-0.8086039041011116,0.2683371162359239,-1.202071531509921,0.36225438657062853
111,1.0523004144137864,0.38155859830025723,1.5305371271148216,0.4344992487170073
112,-0.6789949580881097,0.049955529394455855,-0.8016184207857434,0.34312376591871746
113,0.13001706900959742,0.26761452573893224,0.292939714842887,0.375003719251273
114,0.6552288591982722,0.23806761663829468,1.009081070811187,0.4041997730004948
115,1.7493565890091471,0.4760121093798208,1.9469565341784505,0.47708056947543365
116,-0.66368164977071,0.09906087932553584,-0.8016184207857413,0.3431237659187166
117,-0.7084296250378067,0.1411463775181987,-1.0658809094995012,0.37373150842204655
118,0.7366185071972693,0.25423557374995565,1.0090810708111888,0.4041997730004948
119,-0.0625290027330685,0.19734501441098354,0.040301159013553065,0.33660172264121585
120,1.691990500029945,0.4647527736297684,2.185524647913629,0.5008691113667331
121,0.22117402233492797,0.31901919165374637,0.43608146349814003,0.37844441597575595
122,0.5719212905285532,0.2768647107377748,0.7114024947101608,0.36893864720553593
123,-1.432605731959069,0.22251758437319621,-1.9058376780754953,0.40105096640812293
124,1.5081741256102597,0.4284287163882367,1.7289753691815317,0.4564506319866041
125,1.2774908171879886,0.39968227648439714,1.5305371271148194,0.43449924871700707
126,-0.028515789231326978,0.14003897250472153,-0.19350322315056598,0.3575320393640996
127,2.0355623285828752,0.5267954458990292,2.451855124082248,0.5322823063829489
128,-0.7272489262526213,0.17663952729671792,-1.065880909499503,0.37373150842204655
129,0.8937379824996997,0.3384443966937792,1.0090810708111901,0.4041997730004953
130,0.5309326634906515,0.297974111868366,0.5761258916256575,0.3695432896759748
131,-0.2972931389650209,0.33650304942674586,-0.326531957943209,0.36881199495983064
132,-0.001308133137125289,0.08270434766362209,0.04030115901355307,0.33660172264121585
133,-1.2960978686240208,0.20943810259704368,-1.5914669211479175,0.38293950971881097
134,-0.15159284708399318,0.2827467617227472,-0.46002508267429526,0.3583866223454891
135,-0.5926003098609928,0.22510794970928333,-0.690062143531383,0.32812336807921294
136,-0.672332613674773,0.06720842925253653,-0.9276880913188952,0.3660205814212428
137,-0.7279636152510122,0.17781093848756435,-1.0658809094995028,0.37373150842204644
138,1.1534237494149064,0.3923986796550758,1.3492814315371935,0.4188065249065232
139,0.0006346987515133684,0.08244991571438387,0.15907609846603304,0.3549239900065433
140,1.1215150864035444,0.3898556549942165,1.5305371271148218,0.4344992487170075
141,-0.6585646229330868,0.1141658754795939,-0.8016184207857424,0.34312376591871707
142,-0.0027613486042418712,0.08382801794835407,0.04030115901355366,0.33660172264121596
143,-1.2040281761563971,0.2886432974680423,-1.4536698019193985,0.359959717904525
144,1.311668923464713,0.4021016244489009,1.5305371271148207,0.43449924871700707
145,0.8413176789183112,0.3141430041540568,1.349281431537193,0.41880652490652315
146,2.2770669598202864,0.5662599384796408,2.4518551240822477,0.5322823063829487
147,-0.0011172985383525865,0.08261441342758177,-0.07248995347145631,0.33903664553325524
148,0.2649664049702622,0.33246901644035004,0.576125891625656,0.3695432896759748
149,-0.20342334959789862,0.3108604349171421,-0.3265319579432102,0.3688119949598307
150,0.0658793318766503,0.20199723581258566,0.040301159013553654,0.3366017226412159
151,0.857752853385991,0.32235628179294584,1.1767080361962,0.41292681361677785
152,0.720485950286613,0.24633275653136052,0.8528116408013302,0.38519420520345843
153,-1.2801999075895385,0.22673969444767592,-1.5914669211479147,0.3829395097188104
154,-0.3561983001620743,0.33862544061582683,-0.32653195794320916,0.36881199495983064
155,0.3849682291319643,0.3404090506645523,0.5761258916256572,0.3695432896759742
156,-1.05991148028284,0.33895313742956457,-1.3285477822276497,0.35119338065802036
157,-0.401706314205482,0.3332072065637773,-0.3265319579432102,0.3688119949598309
158,0.0017612832954917211,0.08297428767218636,-0.07248995347145804,0.33903664553325663
159,-0.04077146898611538,0.16348572297421818,-0.193503223150566,0.35753203936409955
160,0.06732328767282086,0.20391310262912501,0.15907609846603327,0.3549239900065429
161,-0.6760266337698025,0.05253302021013537,-0.690062143531383,0.32812336807921316
162,-0.6929724364065496,0.10113740001156234,-1.0658809094995012,0.37373150842204655
163,-0.05030539845108323,0.1793538685108318,-0.46002508267429526,0.3583866223454891
164,0.5781881184405662,0.2734410320968101,0.8528116408013307,0.3851942052034586
165,-1.3985363400353819,0.18152175694598327,-1.7452995210552502,0.39888104583499256
166,-0.4427928995513598,0.32277757831748694,-0.46002508267429515,0.3583866223454887
167,-1.5052259306126885,0.2882169055966963,-2.0676147637158877,0.4054268643222008
168,0.09194296188107283,0.23293773948852786,0.15907609846603224,0.3549239900065425
169,0.42261683359213065,0.33484559482399845,0.43608146349814003,0.37844441597575595
170,1.2969891936027433,0.4010016602025343,1.5305371271148231,0.43449924871700785
171,0.3657087319455452,0.34179525496166313,0.43608146349814003,0.37844441597575595
172,-1.446067030159244,0.2369564817107135,-1.9058376780754966,0.4010509664081234
173,1.0184361013375294,0.37559729179065515,1.3492814315371924,0.41880652490652354
174,1.512640360367993,0.42924966273142506,1.7289753691815328,0.45645063198660424
175,1.5658754654392644,0.4394480038610405,1.94695653417845,0.477080569475434
176,-0.4385391500587123,0.3241145756363589,-0.4600250826742954,0.35838662234548957
177,0.0013155646460192502,0.08270920779629741,0.15907609846603324,0.3549239900065429
178,1.2360210882181482,0.3972525898781741,1.349281431537191,0.4188065249065229
179,-0.012352207747006128,0.10290177928839775,0.04030115901355308,0.33660172264121585
180,0.0016386620580876865,0.0828939860752925,-0.07248995347145681,0.33903664553325635
181,0.08985216197700438,0.23070930469064396,0.04030115901355366,0.33660172264121596
182,0.017377329707260435,0.11509866845434776,0.04030115901355352,0.33660172264121535
183,-0.20035322957692675,0.3095069282587227,-0.46002508267429515,0.358386622345489
184,-0.36522986052191975,0.33804427449336416,-0.32653195794321027,0.3688119949598308
185,0.5271110500481851,0.2997788759552258,0.576125891625656,0.3695432896759751
186,-0.4974168226123131,0.2997754694176756,-0.6900621435313842,0.32812336807921405
187,-0.03705745162254757,0.15677973826848715,-0.3265319579432091,0.36881199495983064
188,0.7028142047044921,0.23972933286226392,0.8528116408013312,0.3851942052034591
189,-0.7959680059061961,0.2579322452780988,-1.4536698019193997,0.3599597179045252
190,1.3650397311340676,0.4070607798798311,1.7289753691815324,0.45645063198660435
191,0.08961871697965772,0.23045804872171632,0.43608146349814003,0.37844441597575595
192,-0.12809229055931112,0.2657523048392705,-0.3265319579432103,0.368811994959831
193,1.3300973833336946,0.4036335537774094,1.5305371271148194,0.43449924871700707
194,-0.33152703717071325,0.338984840786384,-0.4600250826742954,0.35838662234548957
195,-1.317024353203969,0.184540435924085,-1.9058376780755006,0.40105096640812327
196,0.6336231019340751,0.2451140968050096,0.7114024947101608,0.3689386472055362
197,0.29241024575388574,0.3378599201397846,0.43608146349813987,0.37844441597575573
198,-1.2672121975467117,0.23966164101318763,-1.5914669211479147,0.3829395097188104
199,-0.7815130957694885,0.24469426961704616,-1.2020715315099177,0.3622543865706285
200,-0.676340538715337,0.05160403104801278,-0.8016184207857413,0.3431237659187164
201,0.37081626832792525,0.3415242186521599,0.43608146349814003,0.37844441597575595
202,0.001357612456956211,0.08273103504945212,0.0403011590135532,0.33660172264121646
203,-0.011912110583739135,0.10183631472969788,0.04030115901355307,0.33660172264121585
204,0.639689814061688,0.24275471720132832,0.7114024947101608,0.3689386472055362
205,0.034445694698220876,0.15190495055469694,0.15907609846603327,0.354923990006543
206,0.20878889671078849,0.31404295365005375,0.15907609846603196,0.3549239900065422
207,0.00585153077572749,0.08838840109543118,0.04030115901355308,0.33660172264121585
208,-0.6769721038530038,0.05011134213583217,-0.9276880913188953,0.3660205814212429
209,1.2689677820507785,0.39914830104615906,1.7289753691815324,0.4564506319866044
210,0.4712120777268878,0.322089098142001,0.5761258916256575,0.3695432896759748
211,0.5590390754578469,0.2837879340767657,0.576125891625658,0.3695432896759751
212,-0.045113310899656034,0.17093784002679555,-0.1935032231505665,0.3575320393641003
213,-1.2515924806921963,0.2538057895074632,-1.591466921147917,0.3829395097188107
214,0.4019775876733295,0.33836249900926785,0.576125891625658,0.36954328967597466
215,-0.6935266630644372,0.10285805770960314,-0.8016184207857434,0.3431237659187173
216,-0.663638292943476,0.09919853900065927,-0.6900621435313842,0.32812336807921405
217,-0.11267852529529354,0.25282434798546216,-0.32653195794321027,0.3688119949598305
218,-0.6708607210837229,0.07328318796946634,-0.9276880913188968,0.36602058142124333
219,-0.618294365267268,0.1923619529154203,-0.8016184207857417,0.34312376591871724
