id,BT_Score_Bipartite,BT_Strength_Bipartite,BT_Total_Wins
110027826921,-0.6436467845096427,0.5253730041815082,8.0
110028633218,-0.19664597851836352,0.8214814039038502,10.0
110035139358,-0.8786098890220313,0.4153599069113695,7.0
110044533326,0.48408499806120064,1.6226895652577062,13.0
110045555227,1.686244275521618,5.399164803132479,17.0
110045866789,-1.403315676289053,0.24578068224607452,5.0
110052299472,2.943098183087192,18.97454194533812,19.0
110052932631,-1.1289543247129585,0.32337122098518667,6.0
110058819335,0.24983652365680514,1.2838155260645954,12.0
110061539364,1.315490508247546,3.7265784544872633,16.0
110064745587,-0.4179399951054699,0.6584017345661755,9.0
110065459693,0.0245227838049558,1.024825940275543,11.0
110075894633,0.48408499806120064,1.6226895652577062,13.0
110086673956,0.7332970226599381,2.0819334862991092,14.0
110089981866,-0.6436467845096427,0.5253730041815082,8.0
110092539338,-1.403315676289053,0.24578068224607452,5.0
110093995576,-0.4179399951054699,0.6584017345661755,9.0
110098721984,0.0245227838049558,1.024825940275543,11.0
120023458674,1.315490508247546,3.7265784544872633,16.0
120029547131,-1.1289543247129585,0.32337122098518667,6.0
120034985998,-0.19664597851836352,0.8214814039038502,10.0
120036694429,2.943098183087192,18.97454194533812,19.0
120037224769,0.7332970226599381,2.0819334862991092,14.0
120042625533,1.0059592914716404,2.734529225581451,15.0
120045521527,0.48408499806120064,1.6226895652577062,13.0
120046546199,-0.4179399951054699,0.6584017345661755,9.0
120046721991,0.7332970226599381,2.0819334862991092,14.0
120049597123,-1.1289543247129585,0.32337122098518667,6.0
120054648243,1.0059592914716404,2.734529225581451,15.0
120055987214,1.0059592914716404,2.734529225581451,15.0
120061496511,-1.403315676289053,0.24578068224607452,5.0
120064851452,1.686244275521618,5.399164803132479,17.0
120066371486,-0.4179399951054699,0.6584017345661755,9.0
120072433168,1.686244275521618,5.399164803132479,17.0
120073575495,-1.7153292122271522,0.1799044842070357,4.0
120076239149,0.7332970226599381,2.0819334862991092,14.0
120076678199,-0.4179399951054699,0.6584017345661755,9.0
120078264619,1.315490508247546,3.7265784544872633,16.0
120081943867,-0.8786098890220313,0.4153599069113695,7.0
120081996415,1.0059592914716404,2.734529225581451,15.0
120083554121,0.24983652365680514,1.2838155260645954,12.0
120087412241,0.7332970226599381,2.0819334862991092,14.0
120089855464,-1.1289543247129585,0.32337122098518667,6.0
120095443671,0.0245227838049558,1.024825940275543,11.0
130016365323,-1.403315676289053,0.24578068224607452,5.0
130018142989,-3.3586648823044363,0.03478166557587941,1.0
130024469222,0.0245227838049558,1.024825940275543,11.0
130031873317,-0.4179399951054699,0.6584017345661755,9.0
130041141352,1.686244275521618,5.399164803132479,17.0
130049661453,1.686244275521618,5.399164803132479,17.0
130052485424,-1.7153292122271522,0.1799044842070357,4.0
130064734754,-2.0896521116984643,0.12373017261062058,3.0
130073832265,0.24983652365680514,1.2838155260645954,12.0
130075114343,-0.6436467845096427,0.5253730041815082,8.0
130078453683,-0.6436467845096427,0.5253730041815082,8.0
130078778594,-0.8786098890220313,0.4153599069113695,7.0
130079821813,-1.1289543247129585,0.32337122098518667,6.0
130081397834,-0.4179399951054699,0.6584017345661755,9.0
130082776252,0.48408499806120064,1.6226895652577062,13.0
130083585444,0.24983652365680514,1.2838155260645954,12.0
130084826196,1.686244275521618,5.399164803132479,17.0
130088445915,0.7332970226599381,2.0819334862991092,14.0
130092749787,1.0059592914716404,2.734529225581451,15.0
130095235267,-0.6436467845096427,0.5253730041815082,8.0
130098363736,-1.1289543247129585,0.32337122098518667,6.0
130098749758,-0.4179399951054699,0.6584017345661755,9.0
140012475985,0.48408499806120064,1.6226895652577062,13.0
140012588323,-0.8786098890220313,0.4153599069113695,7.0
140013936122,-2.0896521116984643,0.12373017261062058,3.0
140017132769,0.48408499806120064,1.6226895652577062,13.0
140018187569,-1.7153292122271522,0.1799044842070357,4.0
140026873743,-0.19664597851836352,0.8214814039038502,10.0
140034326257,1.315490508247546,3.7265784544872633,16.0
140035215969,1.315490508247546,3.7265784544872633,16.0
140038668852,1.315490508247546,3.7265784544872633,16.0
140043612712,0.0245227838049558,1.024825940275543,11.0
140043895656,0.24983652365680514,1.2838155260645954,12.0
140045557273,1.315490508247546,3.7265784544872633,16.0
140045762952,1.0059592914716404,2.734529225581451,15.0
140046736644,-1.1289543247129585,0.32337122098518667,6.0
140047549216,2.1719969141000317,8.775791055818827,18.0
140048358285,-1.1289543247129585,0.32337122098518667,6.0
140055768864,-0.19664597851836352,0.8214814039038502,10.0
140056165667,-2.0896521116984643,0.12373017261062058,3.0
140061626491,-0.6436467845096427,0.5253730041815082,8.0
140063977658,1.315490508247546,3.7265784544872633,16.0
140064713665,-0.19664597851836352,0.8214814039038502,10.0
140064787385,-0.19664597851836352,0.8214814039038502,10.0
140071655168,0.0245227838049558,1.024825940275543,11.0
140073579147,1.0059592914716404,2.734529225581451,15.0
140075611743,-0.6436467845096427,0.5253730041815082,8.0
140078125929,-0.4179399951054699,0.6584017345661755,9.0
140079852872,-2.0896521116984643,0.12373017261062058,3.0
140082352743,-0.6436467845096427,0.5253730041815082,8.0
140087868586,-0.19664597851836352,0.8214814039038502,10.0
140092552374,-0.8786098890220313,0.4153599069113695,7.0
140092892663,-1.1289543247129585,0.32337122098518667,6.0
140097747589,2.943098183087192,18.97454194533812,19.0
140099743682,0.24983652365680514,1.2838155260645954,12.0
150016266852,1.686244275521618,5.399164803132479,17.0
150022616226,1.0059592914716404,2.734529225581451,15.0
150023489839,-0.4179399951054699,0.6584017345661755,9.0
150026812693,0.7332970226599381,2.0819334862991092,14.0
150027613742,-1.7153292122271522,0.1799044842070357,4.0
150027977342,-0.6436467845096427,0.5253730041815082,8.0
150038365688,-0.8786098890220313,0.4153599069113695,7.0
150038782491,-1.403315676289053,0.24578068224607452,5.0
150044487712,1.0059592914716404,2.734529225581451,15.0
150052879942,-0.4179399951054699,0.6584017345661755,9.0
150059821881,-0.8786098890220313,0.4153599069113695,7.0
150059938121,0.48408499806120064,1.6226895652577062,13.0
150061585118,0.24983652365680514,1.2838155260645954,12.0
150066663443,-0.8786098890220313,0.4153599069113695,7.0
150074569757,2.943098183087192,18.97454194533812,19.0
150084142367,-0.19664597851836352,0.8214814039038502,10.0
150092941462,0.48408499806120064,1.6226895652577062,13.0
150093232398,0.48408499806120064,1.6226895652577062,13.0
150097338449,0.7332970226599381,2.0819334862991092,14.0
160012387827,0.24983652365680514,1.2838155260645954,12.0
160012534726,0.7332970226599381,2.0819334862991092,14.0
160012974993,2.1719969141000317,8.775791055818827,18.0
160019563943,-0.4179399951054699,0.6584017345661755,9.0
160021727255,0.0245227838049558,1.024825940275543,11.0
160028546368,0.48408499806120064,1.6226895652577062,13.0
160029365996,0.0245227838049558,1.024825940275543,11.0
160031792692,0.7332970226599381,2.0819334862991092,14.0
160031868762,0.24983652365680514,1.2838155260645954,12.0
160043861677,0.0245227838049558,1.024825940275543,11.0
160044479271,2.943098183087192,18.97454194533812,19.0
160045614613,-0.8786098890220313,0.4153599069113695,7.0
160047247163,1.0059592914716404,2.734529225581451,15.0
160049575843,-0.8786098890220313,0.4153599069113695,7.0
160052966968,1.0059592914716404,2.734529225581451,15.0
160053732341,1.315490508247546,3.7265784544872633,16.0
