id,BT_Score_Bipartite,BT_Strength_Bipartite,BT_Total_Wins,theta_2PL,se_2PL,theta_1PL,se_1PL
110027826921,-0.6436467845096427,0.5253730041815082,8.0,-0.4116896847229075,0.338998795742632,-0.5641592357853132,0.4317066946510199
110028633218,-0.19664597851836352,0.8214814039038502,10.0,-0.08092450798057854,0.2765398632542107,-0.19118306546510558,0.42963715154761767
110035139358,-0.8786098890220313,0.4153599069113695,7.0,-0.40761278928544314,0.3397610313323461,-0.7515361347827468,0.4355689274538904
110044533326,0.48408499806120064,1.6226895652577062,13.0,0.16518682760558878,0.31916471135862257,0.3694460374165921,0.4435810271357384
110045555227,1.686244275521618,5.399164803132479,17.0,1.1037615028341605,0.46525532784018986,1.2406272768314,0.5026663301573714
110045866789,-1.403315676289053,0.24578068224607452,5.0,-0.6803975660610153,0.23292643816700953,-1.151777893604965,0.4593964840210744
110052299472,2.943098183087192,18.97454194533812,19.0,1.561039198710954,0.5414616010171157,1.8051601837634423,0.5650004609497248
110052932631,-1.1289543247129585,0.32337122098518667,6.0,-0.6612024264970282,0.23426829776350006,-0.9460798618407594,0.44729307533217183
110058819335,0.24983652365680514,1.2838155260645954,12.0,-0.013897261013783323,0.2563602829591257,0.17684089957354607,0.43384738201548506
110061539364,1.315490508247546,3.7265784544872633,16.0,0.6511637195608014,0.3866978801973149,0.9990768258143399,0.4806313794055363
110064745587,-0.4179399951054699,0.6584017345661755,9.0,-0.15107073122090892,0.30735217779363094,-0.3773529403797481,0.4325796503550907
110065459693,0.0245227838049558,1.024825940275543,11.0,-0.19578669125572767,0.32382202370378527,-0.00800880029180756,0.4274146552375994
110075894633,0.48408499806120064,1.6226895652577062,13.0,0.3406958993210273,0.3712632190823035,0.36944603741659277,0.4435810271357383
110086673956,0.7332970226599381,2.0819334862991092,14.0,0.1351726699065241,0.30527566248961857,0.5695369779033757,0.450906340005769
110089981866,-0.6436467845096427,0.5253730041815082,8.0,-0.529996077174665,0.2983993146828999,-0.5641592357853128,0.43170669465101985
110092539338,-1.403315676289053,0.24578068224607452,5.0,-0.7540784235928459,0.26148039197902984,-1.1517778936049643,0.4593964840210741
110093995576,-0.4179399951054699,0.6584017345661755,9.0,-0.2320522645361666,0.33407759052138425,-0.37735294037974754,0.43257965035509066
110098721984,0.0245227838049558,1.024825940275543,11.0,-0.12086234090480895,0.2943677725095502,-0.008008800291808657,0.4274146552375996
120023458674,1.315490508247546,3.7265784544872633,16.0,0.9175467972042108,0.42831136990532165,0.9990768258143394,0.48063137940553624
120029547131,-1.1289543247129585,0.32337122098518667,6.0,-0.9917081535487339,0.3625475930480989,-0.9460798618407594,0.447293075332172
120034985998,-0.19664597851836352,0.8214814039038502,10.0,-0.14918294183395356,0.30657641334957514,-0.1911830654651053,0.4296371515476174
120036694429,2.943098183087192,18.97454194533812,19.0,1.7327836374035133,0.5701594458900046,1.8051601837634434,0.5650004609497248
120037224769,0.7332970226599381,2.0819334862991092,14.0,0.5379301327070493,0.38323140860006183,0.5695369779033759,0.4509063400057691
120042625533,1.0059592914716404,2.734529225581451,15.0,0.6328617088762336,0.3856538306024775,0.7773242871574111,0.4620472033843135
120045521527,0.48408499806120064,1.6226895652577062,13.0,0.4812941404743414,0.3823745000224756,0.36944603741659265,0.4435810271357382
120046546199,-0.4179399951054699,0.6584017345661755,9.0,-0.4451788279702995,0.33114226509073685,-0.37735294037974754,0.4325796503550908
120046721991,0.7332970226599381,2.0819334862991092,14.0,0.580627978513983,0.38387110828551,0.569536977903376,0.4509063400057691
120049597123,-1.1289543247129585,0.32337122098518667,6.0,-0.5435768326711653,0.2915309638446296,-0.9460798618407591,0.4472930753321717
120054648243,1.0059592914716404,2.734529225581451,15.0,0.7525989656758445,0.3974555738114473,0.777324287157411,0.4620472033843132
120055987214,1.0059592914716404,2.734529225581451,15.0,0.4865085748461809,0.38248967314449234,0.777324287157411,0.4620472033843132
120061496511,-1.403315676289053,0.24578068224607452,5.0,-0.7185572060484312,0.24274238198698828,-1.1517778936049636,0.4593964840210743
120064851452,1.686244275521618,5.399164803132479,17.0,1.1179646198207913,0.46785451016301716,1.2406272768314006,0.5026663301573716
120066371486,-0.4179399951054699,0.6584017345661755,9.0,-0.30747231059304986,0.3456058145720896,-0.3773529403797481,0.4325796503550906
120072433168,1.686244275521618,5.399164803132479,17.0,1.086480375682014,0.4620474042900983,1.2406272768314002,0.5026663301573715
